public_id,screen_1,screen_1a___1,screen_1a___2,screen_1a___3,screen_1b,screen_1c,screen_2,screen_3,screen_3a___1,screen_3a___2,screen_3a___3,screen_3a___4,screen_3a___5,ss_1,ss_2,ss_3,ss_4,ss_5,ss_6,ss_7,ss_8,ss_9,ss_10,ss_11,ss_12,ps_1,ps_2,ps_3,ps_4,ps_5,ps_6,ps_7,ps_8,ps_9,ps_10,ps_11,ps_12,ps_13,ps_14,ps_15,ps_16,ps_17,ps_18,cn_1,cn_2,cn_3,cn_4___1,cn_4___2,cn_4___3,cn_4___4,cn_4___5,cn_4___6,cn_5___1,cn_5___2,cn_5___3,cn_5___4,cn_5___5,cn_5___6,cn_5___7,cn_5___8,cn_5___9,cn_6,cn_7,cn_8,bn_1,bn_2a,bn_2b,bn_2c,bn_2d,bn_2e,bn_2f,bn_2g,bn_3,bn_4,fh_1,fh_2,fh_3,fh_4,fh_5,fh_6,fh_7,fh_8___1,fh_8___2,fh_8___3,fh_8___4,fh_8___5,fh_8___6,fh_8___7,fh_8___8,ne_1,ne_2a,ne_2b,ne_2c,ne_2d,ne_2e,ne_2f,ne_2g,sassy_1,sassy_2,sassy_3,sassy_4,pa_1,pa_2,pa_3,pa_4,pa_5,pa_6,pa_7,pa_8,pa_9,pa_10,pa_11,pa_12,demo_3,demo_7,demo_8,demo_9___1,demo_9___2,demo_9___3,demo_9___4,demo_9___5,demo_9___6,demo_9___7,demo_9___8,demo_9___9,demo_9___10,demo_9___11,demo_9___12,demo_10,demo_11a,demo_11b,demo_12,demo_13,age_cat,gender,edu,race_eth,raw_weight,normalized_weight
77,1,1,0,0,0,1,16,0,0,0,0,0,0,6,6,3,4,5,6,7,3,6,5,5,7,3,4,4,5,3,4,4,2,4,4,4,5,4,2,4,2,2,5,1,1,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,2,2,2,2,3,2,2,3,3,1,3,0,1,2,1,1,1,1,6,0,0,0,0,0,0,0,1,3,4,4,4,4,4,3,3,4,2,3,1,1,3,1,3,2,3,3,2,2,4,4,4,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,2,35-44,Female,HS diploma/GED or less,White,1550.494369709479,0.9761243007162866
227,1,1,0,0,0,2,16,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,5,5,5,5,5,4,2,3,2,2,1,3,1,5,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,2,3,3,2,3,3,3,1,2,0,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,1,1,4,3,3,2,2,2,1,2,1,4,4,4,3,3,3,NA,3,3,3,3,3,2,35,3,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,2,35-44,Female,Bachelor's,White,1391.166245339848,0.8758181938234993
352,1,1,0,0,0,2,16,0,0,0,0,0,0,1,1,1,1,1,NA,5,1,6,1,1,1,5,5,2,4,5,5,5,5,1,3,2,3,3,1,3,1,4,5,1,0,5,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,NA,2,2,2,3,2,2,3,3,2,2,3,0,1,2,1,1,1,1,NA,1,0,0,0,0,0,0,0,3,3,4,4,4,4,4,2,2,2,2,1,4,4,2,3,1,2,4,4,4,2,2,1,1,9,3,1,0,0,0,0,0,0,0,0,0,0,0,2,4,4,2,2,35-44,Male,Some college/Associate,Black,593.2611986856509,0.3734916321028912
732,1,0,1,0,0,2,16,0,0,0,0,0,0,6,6,4,4,6,5,5,4,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,0,0,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,NA,2,2,4,1,1,2,1,1,1,2,3,1,3,3,2,NA,2,2,0,0,0,0,0,0,1,0,0,1,4,4,4,2,3,2,2,2,2,3,2,3,3,4,4,3,3,3,2,2,3,3,2,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,2,3,4,2,2,25-34,Male,Some college/Associate,Other/Multiple,1493.0340234532025,0.9399497480032488
1050,1,1,0,0,0,2,16,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,2,2,2,2,2,2,2,2,4,4,1,0,4,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,NA,2,2,3,2,2,2,1,2,2,1,3,0,2,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,2,4,3,1,1,1,3,3,4,4,3,3,4,4,4,4,3,3,3,3,4,4,4,4,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,2,25-34,Male,HS diploma/GED or less,Black,746.6793253,0.47007705959291696
879,1,1,0,0,0,1,16,0,0,0,0,0,0,2,5,5,4,2,2,2,2,2,2,5,5,4,4,4,4,4,4,4,4,3,4,4,3,2,1,1,3,4,4,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,1,2,1,2,3,3,1,3,3,1,1,0,1,2,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,3,1,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,NA,3,1,1,1,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,3,4,4,1,2,45-54,Female,Some college/Associate,White,1486.056842881835,0.9355572164086494
789,1,1,0,0,1,1,16,0,0,0,0,0,0,5,5,5,5,5,4,4,5,4,5,6,5,4,5,5,4,4,5,5,4,3,3,4,5,4,3,3,5,4,3,1,0,5,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,NA,4,2,2,3,3,2,2,3,2,3,1,1,2,2,1,2,1,2,1,1,1,0,0,0,0,0,0,1,3,3,2,3,2,2,3,1,2,2,1,3,4,4,3,4,3,4,4,3,4,3,4,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,6,5,5,2,2,45-54,Male,Graduate/professional,Black,1742.733087729538,1.0971494962047974
479,1,1,0,0,2,4,16,0,0,0,0,0,0,7,7,7,7,7,4,5,7,7,7,7,7,4,5,5,5,4,4,4,4,4,4,4,4,2,1,2,2,4,4,1,0,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,2,2,2,3,3,3,2,3,3,3,0,1,1,1,2,1,1,2,1,1,0,0,0,0,0,0,1,1,1,1,1,2,1,1,2,2,2,2,1,3,1,4,4,3,4,1,1,4,4,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,2,2,35-44,Female,Bachelor's,White,1391.166245339848,0.8758181938234993
522,1,1,0,0,1,2,16,0,0,0,0,0,0,6,5,6,7,7,6,6,5,6,5,6,5,5,2,4,3,4,4,5,4,2,3,2,2,2,2,2,2,3,5,0,0,4,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,NA,4,2,3,1,2,2,2,1,1,2,1,1,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,3,4,3,3,3,4,3,2,2,2,2,3,3,3,4,4,3,3,3,4,3,3,2,1,12,1,1,1,0,0,0,0,0,0,0,0,0,0,6,4,2,1,2,35-44,Female,Bachelor's,Hispanic,3313.3969455560623,2.085971635667667
236,1,1,0,0,1,2,16,0,0,0,0,0,0,6,5,5,6,6,6,5,6,5,6,6,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,4,4,3,2,3,1,2,3,1,2,2,1,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,4,4,3,4,3,3,4,4,1,2,3,2,3,4,3,3,3,4,4,4,4,3,4,4,1,20,1,1,0,0,0,0,0,0,0,0,0,0,0,8,3,2,1,2,35-44,Female,Graduate/professional,Black,961.4243798648048,0.6052712727121775
273,1,1,0,0,1,1,16,1,0,1,0,0,0,5,4,5,6,7,6,5,6,5,4,5,6,5,3,4,3,5,4,3,4,5,3,4,5,3,4,5,3,4,4,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,3,3,4,2,3,3,2,3,2,1,3,1,3,3,2,NA,1,2,0,0,0,0,0,0,1,0,0,2,3,2,3,4,3,2,3,3,2,3,2,3,2,4,3,3,4,2,3,4,3,4,3,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,6,4,3,1,2,25-34,Male,Graduate/professional,White,1370.819957877928,0.8630090498440467
905,1,1,0,0,1,1,16,1,0,1,0,0,0,2,2,6,5,2,6,6,6,5,2,5,6,3,4,5,5,5,4,4,4,3,5,4,4,1,4,4,4,4,5,1,0,4,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,NA,2,1,1,2,3,1,3,3,2,1,1,0,2,2,2,NA,2,2,0,0,0,0,0,0,1,0,0,1,1,3,3,2,3,4,3,2,2,3,1,3,3,3,1,1,1,2,2,3,4,2,4,3,6,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,35-44,Female,Some college/Associate,White,914.8147306557618,0.5759278502982456
880,1,1,0,0,0,1,16,0,0,0,0,0,0,6,6,6,5,5,5,4,4,4,4,5,5,4,5,3,3,5,5,5,4,2,3,3,3,3,3,3,3,4,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,2,2,2,3,2,2,2,3,1,1,1,2,2,2,NA,1,1,0,0,0,0,0,0,0,0,1,1,2,2,2,2,3,1,1,3,3,3,2,3,3,3,2,2,1,4,2,3,4,3,3,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,5,3,3,1,2,25-34,Female,HS diploma/GED or less,White,1151.387023686997,0.7248635501726229
278,1,1,0,0,1,2,16,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,4,4,1,0,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,2,2,4,1,1,1,1,1,1,1,1,1,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,3,4,4,4,4,4,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,3,5,5,4,2,25-34,Male,Some college/Associate,Black,440.55190342396486,0.2773524541978978
671,1,1,0,0,3,3,16,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,5,5,5,5,1,NA,2,3,1,1,1,3,5,5,1,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,1,2,1,2,2,3,2,2,2,1,3,0,2,2,1,3,1,1,0,0,0,0,0,0,0,0,1,3,4,3,3,2,3,3,2,3,2,4,1,2,4,4,4,4,4,4,2,4,4,4,4,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,2,55+,Female,HS diploma/GED or less,White,1837.925949045556,1.1570788110095274
803,1,0,0,1,1,1,16,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,5,5,1,3,5,5,5,5,1,1,3,1,1,1,1,1,5,5,1,0,5,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,NA,1,2,2,1,3,3,2,3,2,1,3,1,1,2,1,2,1,1,1,1,0,0,1,0,1,0,0,1,3,1,1,1,1,1,1,2,2,2,1,1,3,1,1,1,4,3,1,1,1,4,2,3,18,3,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,4,2,35-44,Female,HS diploma/GED or less,White,1550.494369709479,0.9761243007162866
463,1,1,1,0,3,3,16,0,0,0,0,0,0,6,6,5,4,6,5,5,NA,6,6,NA,5,4,4,3,4,4,3,3,4,4,3,3,3,4,4,4,3,4,4,0,0,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,4,2,4,2,2,1,2,2,1,1,1,0,2,1,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,3,3,3,2,3,2,3,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,2,7,2,1,0,0,0,0,0,0,0,0,0,0,0,8,4,4,2,2,25-34,Male,Graduate/professional,Other/Multiple,2699.929125155984,1.699758787108808
244,1,1,0,0,1,2,16,0,0,0,0,0,0,5,5,3,6,3,5,5,6,4,5,5,5,5,5,2,4,5,5,4,5,1,2,1,1,1,1,1,1,5,5,1,0,5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,NA,2,2,3,1,2,2,2,2,1,2,1,1,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,1,1,1,1,2,1,4,4,4,3,4,4,4,3,4,3,3,3,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,7,1,1,1,2,25-34,Male,Graduate/professional,Hispanic,3264.937369315222,2.0554635790792637
687,1,1,0,0,2,2,16,0,0,0,0,0,0,7,7,7,7,7,4,3,7,2,7,6,2,5,5,2,3,5,5,5,5,1,2,2,2,1,1,1,1,5,5,0,0,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,1,2,4,1,2,1,1,1,1,1,2,1,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,2,1,3,1,3,1,1,5,4,4,4,3,3,3,4,3,2,4,2,2,4,4,4,2,9,2,1,0,0,0,0,0,0,0,0,0,0,0,7,4,5,1,2,35-44,Male,Bachelor's,White,1552.360218979116,0.9772989588441372
218,1,1,0,0,1,3,16,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,NA,5,3,4,5,5,5,5,3,NA,3,1,3,1,2,1,5,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,2,3,1,3,3,3,3,3,1,1,1,1,3,2,NA,2,2,1,1,0,0,0,0,0,0,0,3,4,4,3,4,4,3,3,2,2,5,5,4,4,4,4,3,3,3,2,4,4,4,4,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,9,3,3,1,2,35-44,Female,HS diploma/GED or less,White,1550.494369709479,0.9761243007162866
707,1,1,0,0,1,1,16,0,0,0,0,0,0,7,6,5,5,6,5,5,6,6,6,7,6,5,5,5,4,NA,5,5,5,2,3,2,2,1,4,2,2,4,5,0,0,5,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,NA,3,2,2,2,3,3,1,1,1,2,3,1,3,2,1,4,1,1,2,1,1,0,1,0,0,0,0,4,4,4,4,3,3,4,2,2,1,2,1,3,4,4,4,4,4,3,4,4,3,4,4,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,2,18-24,Male,HS diploma/GED or less,Black,387.0637752503845,0.24367863845882984
678,1,0,1,0,0,1,16,0,0,0,0,0,0,7,7,1,1,7,4,1,1,1,1,1,4,1,3,5,3,1,1,1,1,5,5,5,5,5,5,5,5,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,1,2,1,2,3,3,3,3,1,3,3,0,1,2,1,1,1,2,0,0,0,0,0,0,0,1,0,6,2,4,4,4,1,4,2,2,3,4,5,4,1,1,1,4,4,4,1,4,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,2,25-34,Female,Some college/Associate,Black,394.80587680009705,0.24855273127008184
289,1,1,0,0,0,1,16,0,0,0,0,0,0,4,5,4,4,4,4,NA,4,4,4,4,7,5,5,5,4,5,5,5,5,4,4,3,4,3,2,3,4,5,5,1,1,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,2,1,3,3,1,3,2,1,1,1,2,2,2,NA,1,1,0,0,1,0,0,0,0,1,0,1,3,3,4,4,4,4,3,1,1,3,2,2,3,1,3,1,2,3,2,3,4,4,4,1,30,4,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,2,45-54,Female,Some college/Associate,Hispanic,3539.4017218441763,2.2282544833339326
240,1,1,0,0,1,1,16,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,3,3,3,3,3,3,3,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,3,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,2,45-54,Male,Bachelor's,White,2521.7078920207355,1.587558394791656
515,1,1,0,0,1,1,16,0,0,0,0,0,0,7,7,7,6,7,6,6,6,6,6,6,6,4,4,5,5,5,5,5,5,5,5,4,4,5,1,4,4,3,5,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,3,2,4,1,2,1,1,1,1,1,1,1,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,5,4,3,3,1,2,1,4,3,3,3,1,1,4,4,4,3,6,2,1,0,0,0,0,0,0,0,0,0,0,0,5,4,4,2,2,35-44,Female,Graduate/professional,Black,961.4243798648048,0.6052712727121775
442,1,1,0,0,0,2,16,0,0,0,0,0,0,5,6,6,6,5,6,5,6,6,5,5,6,5,5,2,2,5,5,5,5,1,1,1,1,1,1,1,1,5,5,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,2,3,1,2,2,2,1,1,1,1,1,3,3,2,NA,2,2,1,1,0,0,0,0,0,0,0,3,3,2,3,3,3,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,2,35-44,Female,Some college/Associate,White,914.8147306557618,0.5759278502982456
979,1,1,0,0,0,2,16,0,0,0,0,0,0,6,7,7,7,7,7,6,6,7,7,7,7,4,5,2,3,5,5,5,5,4,4,4,3,2,2,2,2,4,5,0,0,5,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,NA,1,2,3,1,2,2,2,2,2,1,1,1,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,3,1,4,2,4,1,1,4,3,3,2,4,4,4,4,2,3,4,4,4,3,3,3,2,NA,3,1,0,0,0,0,0,0,0,0,0,0,0,8,4,4,2,2,45-54,Male,Graduate/professional,White,2998.689882714506,1.8878456587869832
586,1,1,0,0,0,2,16,0,0,0,0,0,0,4,4,3,1,4,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,5,5,1,0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,NA,1,3,3,1,2,1,3,3,3,1,3,1,4,4,3,NA,2,2,0,0,0,0,0,0,0,0,1,6,3,3,2,3,4,1,3,5,4,5,5,4,3,2,2,3,3,2,3,3,2,3,3,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,2,25-34,Female,HS diploma/GED or less,Hispanic,2742.3050697333542,1.7264368519092164
473,1,1,0,0,2,2,16,0,0,0,0,0,0,6,6,6,6,6,6,6,6,5,6,6,6,4,4,4,2,4,4,4,4,4,3,2,2,1,1,1,1,4,4,1,0,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,NA,3,2,4,2,2,3,3,2,3,2,1,1,3,3,2,NA,2,2,0,0,0,0,0,1,0,0,0,1,3,3,4,4,4,1,1,1,NA,2,1,4,4,4,4,4,4,4,4,4,4,4,4,2,8,1,1,0,0,0,0,0,0,0,0,0,0,0,6,2,2,1,1,18-24,Male,HS diploma/GED or less,Black,387.0637752503845,0.24367863845882984
175,1,1,0,0,1,1,16,1,1,0,0,1,0,4,3,5,4,5,3,2,4,2,3,5,4,2,4,3,2,3,2,3,1,4,3,2,3,1,3,2,1,4,3,1,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,5,2,3,2,3,2,1,2,2,2,1,0,3,3,2,NA,2,2,1,0,0,0,0,0,0,0,1,1,3,2,1,2,2,3,2,3,4,4,2,2,1,3,2,2,1,3,2,1,3,2,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,2,25-34,Male,Some college/Associate,White,758.0498384461075,0.47723544368622733
443,1,1,0,0,0,1,16,0,0,0,0,0,0,5,5,4,2,2,3,4,2,3,4,2,3,3,4,5,5,4,5,5,2,5,5,4,5,5,3,4,3,4,4,1,1,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,6,2,1,1,3,3,3,3,1,3,4,0,2,2,2,NA,1,1,0,0,0,0,0,0,0,0,1,1,3,3,3,2,2,2,2,NA,2,3,3,3,4,4,4,4,3,3,3,2,4,2,4,1,12,3,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,2,45-54,Female,Some college/Associate,White,1486.056842881835,0.9355572164086494
401,1,1,0,0,0,1,16,0,0,0,0,0,0,4,5,6,6,6,4,2,6,4,5,6,3,3,4,3,3,4,4,3,4,3,3,3,3,4,3,3,3,4,3,0,0,4,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,NA,1,2,2,1,3,2,3,3,2,2,1,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,3,2,1,3,1,3,3,3,3,1,1,1,1,1,3,7,3,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,2,45-54,Female,Some college/Associate,White,1486.056842881835,0.9355572164086494
839,1,1,0,0,0,1,16,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,5,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,1,2,1,2,3,3,2,3,3,1,4,0,1,2,1,1,1,2,0,0,0,0,0,0,0,0,1,1,4,2,2,3,3,3,3,1,1,1,1,1,4,4,4,3,3,3,3,3,3,3,3,2,31,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,5,1,2,45-54,Female,HS diploma/GED or less,White,2518.6769416195093,1.5856502393035088
45,1,1,0,0,1,2,16,0,0,0,0,0,0,6,6,5,6,6,5,6,5,6,6,6,6,5,5,3,4,5,4,4,4,3,3,1,3,2,1,2,2,5,4,0,0,4,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,NA,3,2,3,2,2,3,1,2,3,1,2,1,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,3,2,3,4,4,3,1,1,3,2,2,2,3,4,4,4,4,4,4,3,4,3,3,4,2,14,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,3,1,2,35-44,Female,Bachelor's,White,1391.166245339848,0.8758181938234993
180,1,1,0,0,0,1,16,0,0,0,0,0,0,6,4,5,5,4,5,4,4,5,5,4,4,4,4,2,3,3,4,4,3,4,4,3,3,4,3,NA,2,3,3,0,0,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,3,2,3,2,3,2,2,3,2,2,1,0,2,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,NA,2,3,3,2,2,2,2,3,2,2,3,2,2,3,2,3,3,3,2,3,3,2,1,NA,3,1,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,2,25-34,Male,HS diploma/GED or less,White,1284.7978580617612,0.8088532504618563
65,1,1,0,0,0,1,16,1,0,0,1,0,0,6,6,5,6,6,5,5,6,5,6,6,6,4,5,4,4,4,5,5,4,5,4,4,5,5,4,4,5,5,5,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,2,3,3,2,2,3,3,3,2,2,0,2,2,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,4,4,3,4,3,4,3,1,1,1,1,4,3,4,3,4,4,3,3,4,4,3,4,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,6,4,4,1,2,25-34,Male,Bachelor's,White,1152.772591206096,0.725735844
1028,1,1,0,0,0,3,16,0,0,0,0,0,0,5,6,5,5,6,5,5,6,6,6,6,6,4,5,4,4,5,5,4,5,2,3,2,3,3,1,2,3,3,5,1,0,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,NA,3,2,1,2,3,3,2,3,2,1,1,1,2,4,1,3,1,2,0,0,0,0,0,1,0,1,0,3,3,1,4,1,3,3,2,3,2,2,2,4,3,4,3,2,3,3,3,3,2,2,2,3,20,4,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,NA,2,35-44,Female,Some college/Associate,White,914.8147306557618,0.5759278502982456
241,1,1,0,0,0,3,16,0,0,0,0,0,0,2,2,4,1,2,2,2,1,1,2,5,1,5,5,2,5,5,5,5,5,1,1,2,1,1,1,1,1,5,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,3,3,3,3,3,2,1,3,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,2,3,4,4,4,2,2,2,3,2,2,1,3,2,2,3,2,3,3,2,3,3,3,2,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,NA,2,45-54,Male,Some college/Associate,Black,963.7141099500276,0.6067127878972253
816,1,0,0,1,1,1,16,1,1,0,0,0,0,1,1,1,3,2,4,2,2,2,1,4,3,4,5,3,4,5,4,5,3,2,3,5,2,1,1,5,2,5,4,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,3,2,3,1,2,3,1,2,1,1,3,1,2,2,2,NA,2,2,1,0,1,0,0,0,1,0,0,2,2,4,3,2,3,2,1,3,3,2,1,4,4,3,3,2,2,3,4,2,1,2,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,5,1,1,1,2,18-24,Female,Bachelor's,Hispanic,1275.4781009189187,0.8029859338165161
756,1,1,0,0,1,1,16,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,5,4,2,3,5,5,5,5,3,3,3,3,3,2,2,2,5,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,2,2,2,2,2,1,2,1,1,3,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,1,2,3,1,3,3,3,3,3,3,3,5,5,2,4,4,4,2,2,3,2,2,3,3,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,2,18-24,Female,HS diploma/GED or less,White,596.8562314318889,0.3757549094768885
321,1,1,0,0,1,2,16,0,0,0,0,0,0,5,5,6,6,6,6,5,5,6,6,6,6,4,5,4,4,4,4,4,4,3,4,3,4,2,5,3,2,4,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,2,1,2,1,2,2,1,2,2,1,1,1,2,3,2,NA,1,2,1,0,0,0,0,0,0,0,1,2,3,4,4,4,4,2,2,2,2,2,2,3,4,4,3,3,3,3,3,3,3,3,3,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,2,25-34,Female,Some college/Associate,Black,394.80587680009705,0.24855273127008184
110,1,1,0,0,2,2,16,0,0,0,0,0,0,5,5,5,5,6,6,5,6,5,6,6,5,4,4,3,4,4,4,4,4,2,3,2,2,2,2,2,2,4,4,1,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,3,2,3,1,1,2,1,2,1,1,2,0,3,3,2,NA,2,2,0,0,0,0,0,0,0,0,1,1,3,3,3,1,3,1,1,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,5,3,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,1,2,25-34,Female,HS diploma/GED or less,White,1151.387023686997,0.7248635501726229
578,1,1,0,0,3,5,16,0,0,0,0,0,0,5,6,2,2,6,2,2,2,4,6,1,1,4,5,4,4,5,5,4,3,4,4,3,4,5,3,4,4,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,1,2,2,1,2,3,2,3,1,1,3,0,2,2,3,NA,2,2,3,0,0,0,0,0,0,0,1,1,4,3,3,3,2,3,2,4,3,5,5,2,3,2,3,3,3,4,2,2,3,3,3,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,2,25-34,Female,HS diploma/GED or less,White,1151.387023686997,0.7248635501726229
